mouseclick	Duration	hold	release
left	0.756585	0.775609	0.233906
left	0.177016	0.724759	0.813384
left	0.327556	1.480226	1.384930
left	0.291395	1.180268	1.983365
left	0.373986	1.199613	1.973723
left	0.724151	0.840811	1.314948
left	0.193794	0.525094	1.221692
left	0.520418	0.722985	1.528346
left	0.887320	1.373704	1.495897
left	0.535610	0.604888	0.853643
left	0.440470	1.231619	0.149971
left	0.507827	0.837154	1.042836
left	0.986347	1.227070	1.611744
left	0.834829	0.938549	1.747951
left	0.389206	0.967064	0.330080
left	0.157267	1.312103	1.007947
left	0.807062	1.184045	1.436894
left	0.636313	0.545177	0.745413
left	0.516425	0.758799	0.998496
left	0.511791	0.760430	1.876564
left	0.149931	1.297059	1.395735
left	0.499075	0.735875	0.126019
left	0.878085	0.658512	1.285567
left	0.187560	1.357419	0.230039
left	0.313687	0.699612	0.439669
left	0.179409	1.357768	1.166311
left	0.375388	0.871733	0.263591
left	0.220278	1.337507	1.563156
left	0.366358	1.104052	0.125389
left	0.437180	1.258256	0.843628
left	0.501517	0.983442	0.468267
left	0.179512	1.483092	1.755512
left	0.165087	0.689527	1.505887
left	0.654924	0.763234	1.868061
left	0.329610	0.553927	1.962601
left	0.153142	1.096689	0.706431
left	0.317850	1.286676	1.480411
left	0.891858	1.198489	1.232328
left	0.941390	1.029158	0.658666
left	0.806775	0.879292	0.683657
left	0.291147	0.964557	1.199381
left	0.482559	0.950338	1.644608
left	0.609081	1.225821	0.830995
left	0.493112	0.636675	0.145111
left	0.033732	1.013779	1.396829
left	0.982320	1.251812	0.375342
left	0.148976	1.211376	1.165385
left	0.296766	0.868349	1.841578
left	0.840654	0.734434	0.936697
left	0.439819	0.867899	1.012211
left	0.706605	0.959979	1.783092
left	0.186818	0.612087	1.968549
left	0.880778	0.562888	1.552698
left	0.710817	0.724643	1.181828
left	0.677389	1.173746	1.860701
left	0.910941	1.251550	0.903757
left	0.948164	0.607025	1.967363
left	0.786261	0.709440	1.151326
left	0.026214	0.992995	1.695560
left	0.550118	0.811144	0.380777
left	0.460357	1.177925	0.660380
left	0.698554	0.890186	0.111428
left	0.854194	1.328546	0.832581
left	0.008274	0.931140	1.234188
left	0.421198	0.536225	1.748792
left	0.873042	1.452893	0.884216
left	0.357563	0.632845	0.612068
left	0.333302	1.031255	0.701339
left	0.440829	0.582708	0.671711
left	0.423164	0.923408	0.964855
left	0.828033	0.716312	1.398276
left	0.886230	0.877633	1.701733
left	0.672801	1.079124	0.799298
left	0.797296	0.542162	1.335312
left	0.615685	1.258770	0.212722
left	0.378320	1.188464	0.916896
left	0.860646	0.993430	0.794080
left	0.427866	0.697951	1.263036
left	0.794105	1.318356	1.426010
left	0.328546	1.122130	1.702017
left	0.184651	0.620326	0.293507
left	0.005910	1.440628	1.230768
left	0.918745	1.124404	0.999657
left	0.821967	0.531260	0.841506
left	0.679378	0.893457	1.674141
left	0.637281	1.261602	0.533305
left	0.609108	1.056057	1.024814
left	0.331258	0.858177	0.248973
left	0.844450	0.873133	1.289360
left	0.389381	1.386379	0.629898
left	0.507467	1.441833	0.677338
left	0.990118	0.650771	0.381839
left	0.631916	1.253929	1.163006
left	0.913700	0.858732	1.727452
left	0.105270	1.339742	1.849514
left	0.490044	0.798762	1.920738
left	0.210097	1.233926	0.192697
left	0.547071	1.077377	0.114298
left	0.080054	0.808338	0.722573
left	0.002014	1.300134	0.135522
left	0.260890	0.955430	0.959926
left	0.408666	0.671099	1.848084
left	0.286115	0.924640	0.420198
left	0.731824	0.842940	0.455279
left	0.565915	1.220956	1.066135
left	0.621753	0.738177	0.786967
left	0.226831	1.311764	1.154490
left	0.881162	1.491665	0.845248
left	0.558117	1.012445	0.940056
left	0.277200	1.124004	1.704049
left	0.998364	1.178640	1.642568
left	0.141107	0.863797	1.758713
left	0.816117	0.889064	0.911569
left	0.311052	1.107263	0.509674
left	0.205794	0.722340	1.479392
left	0.058867	0.889126	0.323407
left	0.142369	0.732538	1.623938
left	0.919240	1.432022	1.839518
left	0.333372	0.943787	0.974014
left	0.637966	1.349340	0.959437
left	0.226274	1.313541	0.803620
left	0.863942	1.346956	1.978369
left	0.025919	1.241753	0.552777
left	0.345143	0.980325	1.734523
left	0.090072	1.224416	0.225925
left	0.286625	0.847418	1.695603
left	0.551099	1.181099	0.647685
left	0.903532	1.074234	1.466303
left	0.605004	1.484637	0.853159
left	0.927246	1.044468	0.530777
left	0.069770	0.759508	0.555656
left	0.586086	1.441197	0.182648
left	0.088220	0.542394	1.474563
left	0.318683	0.852270	0.966386
left	0.831949	1.181370	1.181609
left	0.713788	1.170902	0.959177
left	0.588767	0.786708	1.284626
left	0.904253	0.777332	1.425397
left	0.374581	0.757089	0.890457
left	0.041785	0.680441	1.021952
left	0.062988	0.666472	1.971536
left	0.041508	0.518573	0.369089
left	0.949067	1.208720	0.885845
left	0.528458	0.836547	0.119290
left	0.026633	1.396414	1.751010
left	0.896373	0.652591	1.986065
left	0.816394	1.383979	1.301073
left	0.503986	1.356318	0.758751
left	0.762710	1.398522	1.380072
left	0.484516	1.055533	0.475815
left	0.379094	1.189807	1.870124
left	0.678015	1.279392	0.788481
left	0.080625	0.846465	0.850898
left	0.423089	1.071955	0.362700
left	0.182716	1.372442	0.949875
left	0.658638	1.332705	0.543980
left	0.556156	0.927660	0.570421
left	0.473267	1.289800	1.257640
left	0.836591	1.237365	1.444025
left	0.518762	1.440715	1.257274
left	0.106815	0.814269	1.637865
left	0.681822	1.356305	0.228102
left	0.134820	0.684858	1.357569
left	0.089946	0.507428	1.887096
left	0.111496	1.427619	0.157484
left	0.488977	1.273200	1.890233
left	0.627422	0.892104	0.553122
left	0.930054	1.477098	1.880134
left	0.261313	1.301614	0.785748
left	0.918985	1.158003	1.814387
left	0.180582	1.444976	0.343977
left	0.001651	0.521889	1.567046
left	0.234333	1.283624	1.263288
left	0.658348	0.812444	0.370930
left	0.794818	0.646481	0.221988
left	0.860778	1.106545	0.829702
left	0.946510	1.283622	0.874972
left	0.271861	1.149408	0.703352
left	0.281442	0.692492	0.718852
left	0.155323	1.333411	0.395059
left	0.175188	0.679718	1.220412
left	0.150658	0.561551	1.375657
left	0.855800	1.375480	1.644031
left	0.190957	1.432343	1.374545
left	0.100133	0.605144	1.506549
left	0.910058	0.788448	1.198730
left	0.138283	0.631108	0.454655
left	0.118626	1.346066	0.612690
left	0.436526	1.170713	1.861152
left	0.235902	1.377399	0.918646
left	0.272137	1.095582	1.684803
left	0.053569	1.168151	0.340343
left	0.178671	0.898809	0.586272
left	0.194611	1.095440	0.685131
left	0.294285	1.330817	0.965632
left	0.258923	1.392677	0.750272
left	0.883318	1.231929	0.748590
left	0.541763	0.606347	1.211654
left	0.882024	1.449537	1.171632
left	0.387474	0.950825	0.591350
left	0.754823	1.332052	1.730624
left	0.180341	0.984755	0.881152
left	0.963100	0.620383	0.382370
left	0.886594	1.066080	1.338611
left	0.686518	1.434819	0.472104
left	0.882073	1.013735	0.871901
left	0.050112	1.263112	1.652672
left	0.128539	1.456689	0.371479
left	0.558687	0.625816	1.887197
left	0.923737	1.464205	1.397685
left	0.389727	1.236660	0.719475
left	0.960956	0.849151	1.002908
left	0.260596	0.787426	1.468444
left	0.052220	0.749580	1.193369
left	0.841372	0.966673	1.215956
left	0.885727	1.059246	1.059169
left	0.153968	1.236624	0.683025
left	0.672193	1.338367	0.290682
left	0.381399	0.881295	0.865988
left	0.308632	1.120950	0.938996
left	0.266937	0.560893	1.022495
left	0.542663	1.271299	1.050473
left	0.521120	0.591127	1.697061
left	0.770186	1.041469	1.922725
left	0.332377	0.730355	1.267559
left	0.455931	1.368930	0.910705
left	0.782229	1.484588	1.338441
left	0.767540	0.966117	1.014385
left	0.465469	1.152720	0.231690
left	0.460681	0.977367	0.581721
left	0.811867	1.046799	0.269650
left	0.076350	1.103652	1.512221
left	0.432891	1.020090	1.287628
left	0.142892	1.388232	0.853719
left	0.399780	1.001634	0.479390
left	0.766574	1.051338	0.351153
left	0.826931	0.982201	0.188526
left	0.796710	0.537121	0.534781
left	0.823161	0.674168	0.353435
left	0.489242	1.290380	0.807202
left	0.080478	0.996923	1.481216
left	0.673129	0.996582	0.690780
left	0.985203	0.570539	1.671140
left	0.659246	1.329024	1.706540
left	0.236041	0.681036	1.741760
left	0.567450	0.865553	1.209558
left	0.682381	1.366437	1.520161
left	0.238698	0.909980	1.998864
left	0.618183	1.438777	0.709255
left	0.397320	0.534131	0.243887
left	0.435382	1.281369	1.702697
left	0.547182	1.254089	0.436873
left	0.161933	1.062909	1.102063
left	0.020659	0.871676	1.570534
left	0.073392	1.388206	0.106583
left	0.876074	1.138437	0.584305
left	0.058360	0.950589	1.270349
left	0.554106	0.803044	1.981067
left	0.353084	1.425263	0.183482
left	0.244135	1.087875	1.183685
left	0.472314	1.184218	0.851077
left	0.020351	0.995095	0.935151
left	0.149429	0.982247	0.955104
left	0.529270	0.982178	0.104640
left	0.664363	0.666638	1.945168
left	0.180387	0.654755	1.041153
left	0.457718	0.527743	0.898529
left	0.814295	1.156664	0.785468
left	0.684606	0.506971	0.955758
left	0.550951	1.025794	1.728236
left	0.471817	0.774240	0.552204
left	0.476089	1.102882	0.124887
left	0.605845	1.389584	1.786650
left	0.539104	1.261710	0.461534
left	0.033974	1.105144	0.574880
left	0.468185	1.402440	1.586656
left	0.560222	1.404133	0.740392
left	0.197610	1.009428	1.762738
left	0.548571	1.206712	1.550208
left	0.801831	0.598579	0.337260
left	0.848026	1.171504	0.573524
left	0.970037	1.424128	0.966850
left	0.896735	1.352801	0.568962
left	0.280517	0.904718	0.473465
left	0.789752	1.014185	1.871498
left	0.767788	1.152784	1.025026
left	0.649189	1.072055	1.497841
left	0.711813	0.869210	0.295633
left	0.769818	1.215455	0.368161
left	0.368768	0.780795	1.852167
left	0.465880	0.795275	1.300304
left	0.380802	0.721433	1.514745
left	0.459235	1.492222	0.770636
left	0.266962	0.610501	0.668834
left	0.034930	0.697996	0.871076
left	0.245994	1.348519	1.153694
left	0.738627	1.119005	0.567410
left	0.970908	0.753156	0.320320
left	0.086823	0.666786	1.765939
left	0.607474	1.172887	1.084214
left	0.931262	0.544258	1.983527
left	0.717397	1.238674	0.339729
left	0.979652	1.110041	1.868225
left	0.713189	1.196092	1.793533
left	0.972264	1.035695	0.100185
left	0.009897	0.698497	1.867542
left	0.072716	0.625161	0.528985
left	0.662460	0.858376	1.135562
left	0.033755	0.565198	1.833034
left	0.936394	0.762457	0.850151
left	0.700868	0.679067	1.912641
left	0.709072	0.838093	0.308103
left	0.386899	1.269663	0.439889
left	0.332998	0.732234	0.488275
left	0.643193	0.857586	0.761946
left	0.759519	1.041408	0.521359
left	0.671549	0.574725	1.333151
left	0.508225	0.543455	0.177781
left	0.885122	1.108486	1.456207
left	0.267542	1.071960	0.102531
left	0.376217	1.310739	1.424916
left	0.271874	0.684765	1.883396
left	0.528686	1.329926	1.157950
left	0.803217	0.884032	0.996844
left	0.131507	1.414151	0.363050
left	0.638084	1.346777	1.392008
left	0.626849	1.141410	1.727545
left	0.893208	1.268826	0.848620
left	0.636502	1.088219	1.828870
left	0.111416	0.577700	1.444479
left	0.208349	0.895384	0.778013
left	0.476877	0.924169	0.615705
left	0.899853	1.066352	1.183845
left	0.225022	1.156625	1.559413
left	0.702745	1.417244	1.787088
left	0.959495	0.999719	0.511073
left	0.023443	0.697502	0.604161
left	0.251649	1.080224	0.894874
left	0.690897	1.498746	0.643609
left	0.241671	1.343029	1.236185
left	0.094897	0.908712	0.732356
left	0.851412	1.323154	0.145536
left	0.032420	1.317076	0.753170
left	0.146952	1.104417	1.137352
left	0.162284	0.820743	1.017102
left	0.486995	0.916665	0.746023
left	0.886226	1.165070	0.387491
left	0.927312	0.846962	1.560271
left	0.546772	0.619438	1.760627
left	0.985228	0.929249	1.810486
left	0.590847	0.850585	0.990876
left	0.146037	0.668733	1.906590
left	0.218148	1.374188	0.345784
left	0.081073	0.660262	0.535950
left	0.891628	1.062803	0.762924
left	0.059572	1.089728	1.131881
left	0.318650	0.837471	0.798793
left	0.905021	1.186382	0.580668
left	0.047969	0.712821	1.598022
left	0.932197	0.980238	0.556378
left	0.160235	0.862385	1.229229
left	0.179199	1.293002	0.439563
left	0.085180	1.209698	0.721999
left	0.415247	1.071407	1.513629
left	0.606526	1.396530	0.812763
left	0.695852	1.195090	0.588993
left	0.408762	0.513935	1.449133
left	0.590477	0.893110	0.309472
left	0.139838	0.636849	0.607734
left	0.787057	1.136766	1.506694
left	0.738744	0.859892	1.860326
left	0.208946	1.090489	1.823730
left	0.872346	0.604710	0.862305
left	0.025144	1.354452	0.610552
left	0.052647	1.139051	1.962351
left	0.402008	0.672533	0.565141
left	0.910383	0.947603	1.303340
left	0.713393	0.932832	0.750276
left	0.095866	0.815719	1.784515
left	0.177698	1.487316	1.602037
left	0.686322	1.062236	0.317902
left	0.791592	0.950598	0.983785
left	0.536096	0.896621	1.856210
left	0.048925	0.642880	0.887583
left	0.938360	1.466301	0.432247
left	0.847578	0.888953	0.742529
left	0.916808	1.448653	1.353467
left	0.478916	1.029063	1.115461
left	0.549187	0.891439	0.569424
left	0.273483	0.785411	1.473465
left	0.877311	0.609413	0.458568
left	0.858184	0.780160	1.750585
left	0.148264	0.510811	1.471334
left	0.813759	1.163609	1.237711
left	0.839685	1.374763	0.651270
left	0.228196	1.230305	1.231521
left	0.317861	0.992782	1.546095
left	0.528312	0.884084	0.325072
left	0.004708	0.741694	0.626226
left	0.375118	1.106961	0.135092
left	0.521475	0.644481	0.754271
left	0.264884	1.066541	0.869209
left	0.967677	0.592916	1.889002
left	0.245123	1.450004	1.360924
left	0.744131	0.695333	0.717002
left	0.791809	0.744180	1.837499
left	0.411420	0.727925	0.397515
left	0.867393	1.456798	0.409248
left	0.914489	0.593567	1.627694
left	0.702318	1.237025	1.373917
left	0.410425	0.630647	0.341582
left	0.316847	1.234476	1.356905
left	0.954867	1.074492	1.383050
left	0.854725	1.290882	1.821337
left	0.278432	1.144629	1.542954
left	0.851741	1.466371	0.837253
left	0.213541	1.188149	0.378686
left	0.214194	1.027137	0.890112
left	0.398033	1.422794	0.348206
left	0.943357	0.760413	1.521766
left	0.211775	0.959099	0.268940
left	0.611501	1.204016	1.957818
left	0.918454	1.191106	0.731402
left	0.385377	0.609015	0.749313
left	0.725271	0.677745	1.732555
left	0.543303	1.187430	0.915879
left	0.918824	1.332096	0.948749
left	0.637948	1.153433	0.355128
left	0.678335	0.862454	0.865592
left	0.342708	1.266286	1.529231
left	0.722926	0.808498	0.576353
left	0.164208	1.369393	1.639353
left	0.104949	1.135021	1.184454
left	0.121709	1.393427	1.900109
left	0.890226	0.537308	0.225524
left	0.787352	0.963634	0.804744
left	0.883689	1.316445	1.699129
left	0.085905	0.931643	1.435032
left	0.059498	0.673893	0.576453
left	0.593365	1.416149	1.831156
left	0.214060	0.752410	0.241405
left	0.724233	1.339827	0.592599
left	0.518248	0.749211	0.950744
left	0.945104	1.047317	1.289290
left	0.392010	0.645464	0.669974
left	0.718544	0.722049	0.438069
left	0.905119	1.325769	1.475849
left	0.182734	1.404921	1.493344
left	0.488999	0.868762	0.326898
left	0.795422	0.951519	0.476983
left	0.931599	0.598421	0.440054
left	0.480896	1.259705	1.294078
left	0.254929	0.728383	1.924164
left	0.928705	0.756880	0.254767
left	0.592549	1.233340	0.683156
left	0.133927	1.417189	1.518948
left	0.469818	1.268483	0.376585
left	0.412227	1.390009	0.762163
left	0.845375	0.951470	1.165590
left	0.755811	1.190956	1.183519
left	0.777092	1.489850	1.364693
left	0.782682	1.104027	1.077289
left	0.779306	0.562803	1.223743
left	0.267650	0.625061	1.802985
left	0.464698	0.503881	1.526821
left	0.502702	0.668321	0.978488
left	0.404451	1.336896	0.881753
left	0.881524	1.127990	1.597374
left	0.208737	1.390551	0.802988
left	0.516145	0.630014	1.132178
left	0.538471	1.171922	1.615282
left	0.136721	0.613187	1.316911
left	0.648558	1.422416	1.504841
left	0.774098	1.372710	1.101686
left	0.062024	1.248725	0.677794
left	0.826071	1.005405	1.879496
left	0.037859	0.922927	1.892303
left	0.166744	0.916837	1.168102
left	0.261366	0.589286	0.933314
left	0.886236	1.089049	1.537337
left	0.148608	1.333983	0.916217
left	0.640579	1.411244	0.645869
left	0.983058	0.628186	1.126442
left	0.397487	1.480849	1.327177
left	0.269996	1.060344	0.958033
left	0.086507	0.655280	1.420234
left	0.424757	1.020057	0.308473
left	0.250228	0.760570	0.886386
left	0.015168	0.533273	1.411976
left	0.740413	1.453507	1.327725
left	0.478083	0.876779	1.494456
left	0.662612	1.013250	1.287781
left	0.187078	0.532421	1.430232
left	0.599416	0.973718	0.409724
left	0.989725	0.909238	1.346147
left	0.097097	0.962295	0.926954
left	0.091195	0.779110	0.313691
left	0.817249	0.973920	0.109702
left	0.421968	1.195424	1.585358
left	0.160494	0.564476	0.208690
left	0.818276	1.323848	1.690810
left	0.287236	1.238121	1.620068
left	0.834855	1.165738	1.440996
left	0.946197	0.791889	0.886530
left	0.980898	1.270534	1.080414
left	0.209077	0.857817	0.965528
left	0.743074	1.438635	1.855073
left	0.213639	1.198047	0.755830
left	0.144479	1.099853	1.127917
left	0.623815	1.085253	1.029121
left	0.488389	0.794167	1.645642
left	0.123898	0.895492	0.767609
left	0.006317	0.904883	0.398046
left	0.872476	0.900178	1.373778
left	0.494905	0.995914	0.311672
left	0.904160	1.010743	0.273799
left	0.747659	0.830623	1.595292
left	0.267217	1.091614	1.977423
left	0.859716	0.824982	0.497105
left	0.327362	1.370679	0.948157
left	0.383645	1.151408	0.785354
left	0.436719	1.076040	1.663076
left	0.165540	0.745610	1.279758
left	0.802273	1.406896	1.535507
left	0.060339	0.922113	1.576969
left	0.447042	1.340525	0.955185
left	0.259375	1.095141	0.641631
left	0.022137	0.954529	1.408005
left	0.765910	0.558492	0.753711
left	0.916101	0.567100	0.137222
left	0.987375	1.052650	1.048772
left	0.123991	0.863826	0.389034
left	0.431854	0.548176	1.343828
left	0.875097	1.226088	1.756665
left	0.216528	0.947170	0.465359
left	0.962455	0.870486	1.917562
left	0.486656	1.424794	0.280832
left	0.793061	1.285264	0.525314
left	0.399089	1.428365	1.868598
left	0.754346	1.120411	1.429324
left	0.213776	0.642416	0.474601
left	0.217708	0.840092	0.141809
left	0.078888	1.354602	0.170631
left	0.587748	0.579795	1.588156
left	0.952671	0.789300	1.807212
left	0.936322	1.380292	1.831548
left	0.679902	0.579473	0.228359
left	0.952503	0.755477	1.168248
left	0.752239	1.276235	0.125795
left	0.996686	0.878782	1.824817
left	0.524375	0.737728	1.410452
left	0.651106	1.475078	0.280266
left	0.682938	0.694874	1.743400
left	0.248188	0.708840	1.544336
left	0.218487	0.843209	1.563943
left	0.594058	0.584954	1.831318
left	0.732149	0.559949	0.147813
left	0.753358	1.396468	0.102236
left	0.424620	1.446640	0.338569
left	0.576523	1.295572	0.207113
left	0.769129	0.677983	1.536537
left	0.326904	1.104119	0.627734
left	0.376920	0.773423	0.105443
left	0.242889	0.601614	1.111544
left	0.952815	1.457891	0.550112
left	0.389392	0.663972	1.763467
left	0.570086	0.611930	1.682904
left	0.412997	0.618779	1.312974
left	0.424109	1.325599	1.194579
left	0.971436	1.179763	1.680223
left	0.996484	1.228887	1.797351
left	0.415837	1.121039	0.226073
left	0.380944	1.149988	1.329663
left	0.909545	0.837131	0.348370
left	0.304713	1.353195	1.526126
left	0.671209	1.085489	0.681493
left	0.355218	0.707927	0.734431
left	0.404942	1.422065	0.636286
left	0.495039	0.670953	1.736831
left	0.648505	1.246666	0.334357
left	0.082664	0.549373	1.927591
left	0.364669	1.054477	1.470356
left	0.453158	0.699572	0.456030
left	0.301763	1.324013	0.386369
left	0.064566	0.509814	1.163305
